,chit_id,p_recno,collateral,chit_value,duration,monthly_contribution,year
5895,W-040-29,11946,,100000.0,40.0,2500.0,2000.0
5896,W-040-30,10167,,100000.0,40.0,2500.0,2000.0
5897,W-040-31,10168,CHT,100000.0,40.0,2500.0,2000.0
5898,W-040-32,911,,100000.0,40.0,2500.0,2000.0
5899,W-040-33,12289,,100000.0,40.0,2500.0,2000.0
5900,W-040-34,4832,,100000.0,40.0,2500.0,2000.0
5901,W-040-35,10170,,100000.0,40.0,2500.0,2000.0
5902,W-040-36,4728,,100000.0,40.0,2500.0,2000.0
5903,W-040-37,7227,,100000.0,40.0,2500.0,2000.0
5904,W-040-38,10171,CHT,100000.0,40.0,2500.0,2000.0
5905,W-040-39,3746,,100000.0,40.0,2500.0,2000.0
5906,W-040-40,1,,100000.0,40.0,2500.0,2000.0
5907,W-041-01,1663,CHT,100000.0,40.0,2500.0,2000.0
5908,W-041-02,4253,,100000.0,40.0,2500.0,2000.0
5909,W-041-03,12348,CER,100000.0,40.0,2500.0,2000.0
5910,W-041-04,1,,100000.0,40.0,2500.0,2000.0
5911,W-041-05,8485,,100000.0,40.0,2500.0,2000.0
5912,W-041-06,129,,100000.0,40.0,2500.0,2000.0
5913,W-041-07,724,,100000.0,40.0,2500.0,2000.0
5914,W-041-08,12451,LIC,100000.0,40.0,2500.0,2000.0
5915,W-041-09,12349,LIC,100000.0,40.0,2500.0,2000.0
5916,W-041-10,4770,,100000.0,40.0,2500.0,2000.0
5917,W-041-11,12350,,100000.0,40.0,2500.0,2000.0
5918,W-041-12,2705,,100000.0,40.0,2500.0,2000.0
5919,W-041-13,12345,CER,100000.0,40.0,2500.0,2000.0
5920,W-041-14,12172,LIC,100000.0,40.0,2500.0,2000.0
5921,W-041-15,6108,,100000.0,40.0,2500.0,2000.0
5922,W-041-16,12351,,100000.0,40.0,2500.0,2000.0
5923,W-041-17,12352,,100000.0,40.0,2500.0,2000.0
5924,W-041-18,12353,,100000.0,40.0,2500.0,2000.0
5925,W-041-19,12354,,100000.0,40.0,2500.0,2000.0
5926,W-041-20,12355,,100000.0,40.0,2500.0,2000.0
5927,W-041-21,12356,CHT,100000.0,40.0,2500.0,2000.0
5928,W-041-22,4842,,100000.0,40.0,2500.0,2000.0
5929,W-041-23,12357,,100000.0,40.0,2500.0,2000.0
5930,W-041-24,12358,,100000.0,40.0,2500.0,2000.0
5931,W-041-25,4989,,100000.0,40.0,2500.0,2000.0
5932,W-041-26,352,,100000.0,40.0,2500.0,2000.0
5933,W-041-27,882,,100000.0,40.0,2500.0,2000.0
5934,W-041-28,12289,,100000.0,40.0,2500.0,2000.0
5935,W-041-29,12359,,100000.0,40.0,2500.0,2000.0
5936,W-041-30,11981,CHT,100000.0,40.0,2500.0,2000.0
5937,W-041-30,11981,CER,100000.0,40.0,2500.0,2000.0
5938,W-041-31,12360,LIC,100000.0,40.0,2500.0,2000.0
5939,W-041-32,1684,LIC,100000.0,40.0,2500.0,2000.0
5940,W-041-33,6066,,100000.0,40.0,2500.0,2000.0
5941,W-041-34,522,,100000.0,40.0,2500.0,2000.0
5942,W-041-35,7352,CER,100000.0,40.0,2500.0,2000.0
5943,W-041-36,4898,,100000.0,40.0,2500.0,2000.0
5944,W-041-37,12361,,100000.0,40.0,2500.0,2000.0
5945,W-041-38,5551,,100000.0,40.0,2500.0,2000.0
5946,W-041-39,5551,,100000.0,40.0,2500.0,2000.0
5947,W-041-40,1,,100000.0,40.0,2500.0,2000.0
5948,W-042-01,12491,,100000.0,40.0,2500.0,2000.0
5949,W-042-02,3043,CHT,100000.0,40.0,2500.0,2000.0
5950,W-042-03,2281,,100000.0,40.0,2500.0,2000.0
5951,W-042-04,9252,,100000.0,40.0,2500.0,2000.0
5952,W-042-05,12492,,100000.0,40.0,2500.0,2000.0
5953,W-042-06,12493,,100000.0,40.0,2500.0,2000.0
5954,W-042-07,264,CHT,100000.0,40.0,2500.0,2000.0
5955,W-042-08,673,,100000.0,40.0,2500.0,2000.0
5956,W-042-09,5106,CHT,100000.0,40.0,2500.0,2000.0
5957,W-042-09,5106,CER,100000.0,40.0,2500.0,2000.0
5958,W-042-09,5106,LIC,100000.0,40.0,2500.0,2000.0
5959,W-042-10,3315,CHT,100000.0,40.0,2500.0,2000.0
5960,W-042-11,8436,,100000.0,40.0,2500.0,2000.0
5961,W-042-12,8436,CHT,100000.0,40.0,2500.0,2000.0
5962,W-042-13,9162,,100000.0,40.0,2500.0,2000.0
5963,W-042-14,12495,,100000.0,40.0,2500.0,2000.0
5964,W-042-15,7672,CER,100000.0,40.0,2500.0,2000.0
5965,W-042-15,7672,LIC,100000.0,40.0,2500.0,2000.0
5966,W-042-15,7672,OTH,100000.0,40.0,2500.0,2000.0
5967,W-042-16,4590,,100000.0,40.0,2500.0,2000.0
5968,W-042-17,4778,,100000.0,40.0,2500.0,2000.0
5969,W-042-18,12496,,100000.0,40.0,2500.0,2000.0
5970,W-042-19,12497,,100000.0,40.0,2500.0,2000.0
5971,W-042-20,1601,CHT,100000.0,40.0,2500.0,2000.0
5972,W-042-21,12498,,100000.0,40.0,2500.0,2000.0
5973,W-042-22,12499,,100000.0,40.0,2500.0,2000.0
5974,W-042-23,7717,CHT,100000.0,40.0,2500.0,2000.0
5975,W-042-24,12500,,100000.0,40.0,2500.0,2000.0
5976,W-042-25,2059,OTH,100000.0,40.0,2500.0,2000.0
5977,W-042-26,12501,,100000.0,40.0,2500.0,2000.0
5978,W-042-27,945,CER,100000.0,40.0,2500.0,2000.0
5979,W-042-28,4847,CHT,100000.0,40.0,2500.0,2000.0
5980,W-042-29,8467,CHT,100000.0,40.0,2500.0,2000.0
5981,W-042-30,3724,,100000.0,40.0,2500.0,2000.0
5982,W-042-31,636,,100000.0,40.0,2500.0,2000.0
5983,W-042-32,12502,LIC,100000.0,40.0,2500.0,2000.0
5984,W-042-33,4163,,100000.0,40.0,2500.0,2000.0
5985,W-042-34,2709,CHT,100000.0,40.0,2500.0,2000.0
5986,W-042-35,11983,,100000.0,40.0,2500.0,2000.0
5987,W-042-36,12503,,100000.0,40.0,2500.0,2000.0
5988,W-042-37,12378,LIC,100000.0,40.0,2500.0,2000.0
5989,W-042-38,7490,,100000.0,40.0,2500.0,2000.0
5990,W-042-39,9182,,100000.0,40.0,2500.0,2000.0
5991,W-042-40,1,,100000.0,40.0,2500.0,2000.0
5992,W-043-01,13032,,100000.0,40.0,2500.0,2001.0
5993,W-043-02,8364,,100000.0,40.0,2500.0,2001.0
5994,W-043-03,4180,,100000.0,40.0,2500.0,2001.0
5995,W-043-04,7284,,100000.0,40.0,2500.0,2001.0
5996,W-043-05,13035,,100000.0,40.0,2500.0,2001.0
5997,W-043-06,4102,CHT,100000.0,40.0,2500.0,2001.0
5998,W-043-07,13055,,100000.0,40.0,2500.0,2001.0
5999,W-043-08,13036,,100000.0,40.0,2500.0,2001.0
6000,W-043-09,13037,,100000.0,40.0,2500.0,2001.0
6001,W-043-10,13038,,100000.0,40.0,2500.0,2001.0
6002,W-043-11,13039,LIC,100000.0,40.0,2500.0,2001.0
6003,W-043-12,13040,,100000.0,40.0,2500.0,2001.0
6004,W-043-13,13044,,100000.0,40.0,2500.0,2001.0
6005,W-043-14,13894,OTH,100000.0,40.0,2500.0,2001.0
6006,W-043-15,9136,,100000.0,40.0,2500.0,2001.0
6007,W-043-16,13046,,100000.0,40.0,2500.0,2001.0
6008,W-043-17,6109,,100000.0,40.0,2500.0,2001.0
6009,W-043-18,5878,LIC,100000.0,40.0,2500.0,2001.0
6010,W-043-19,13047,CER,100000.0,40.0,2500.0,2001.0
6011,W-043-20,13048,CER,100000.0,40.0,2500.0,2001.0
6012,W-043-21,13049,LIC,100000.0,40.0,2500.0,2001.0
6013,W-043-22,13088,,100000.0,40.0,2500.0,2001.0
6014,W-043-23,10736,,100000.0,40.0,2500.0,2001.0
6015,W-043-24,13050,,100000.0,40.0,2500.0,2001.0
6016,W-043-25,7271,,100000.0,40.0,2500.0,2001.0
6017,W-043-26,13088,CER,100000.0,40.0,2500.0,2001.0
6018,W-043-27,2146,LIC,100000.0,40.0,2500.0,2001.0
6019,W-043-28,79,CHT,100000.0,40.0,2500.0,2001.0
6020,W-043-29,3066,CHT,100000.0,40.0,2500.0,2001.0
6021,W-043-30,3892,,100000.0,40.0,2500.0,2001.0
6022,W-043-31,4097,,100000.0,40.0,2500.0,2001.0
6023,W-043-32,9079,LIC,100000.0,40.0,2500.0,2001.0
6024,W-043-33,9333,CER,100000.0,40.0,2500.0,2001.0
6025,W-043-34,13051,,100000.0,40.0,2500.0,2001.0
6026,W-043-35,1684,LIC,100000.0,40.0,2500.0,2001.0
6027,W-043-36,12716,LIC,100000.0,40.0,2500.0,2001.0
6028,W-043-37,9329,,100000.0,40.0,2500.0,2001.0
6029,W-043-38,13067,,100000.0,40.0,2500.0,2001.0
6030,W-043-39,3746,CHT,100000.0,40.0,2500.0,2001.0
6031,W-043-40,1,,100000.0,40.0,2500.0,2001.0
6032,W-044-01,13516,CHT,100000.0,40.0,2500.0,2001.0
6033,W-044-02,384,CHT,100000.0,40.0,2500.0,2001.0
6034,W-044-03,1,,100000.0,40.0,2500.0,2001.0
6035,W-044-04,13518,,100000.0,40.0,2500.0,2001.0
6036,W-044-05,13519,LIC,100000.0,40.0,2500.0,2001.0
6037,W-044-06,13520,CHT,100000.0,40.0,2500.0,2001.0
6038,W-044-07,13522,CHT,100000.0,40.0,2500.0,2001.0
6039,W-044-08,4137,,100000.0,40.0,2500.0,2001.0
6040,W-044-09,13524,,100000.0,40.0,2500.0,2001.0
6041,W-044-10,13525,,100000.0,40.0,2500.0,2001.0
6042,W-044-11,13526,CHT,100000.0,40.0,2500.0,2001.0
6043,W-044-11,13526,LIC,100000.0,40.0,2500.0,2001.0
6044,W-044-12,901,,100000.0,40.0,2500.0,2001.0
6045,W-044-13,13527,CHT,100000.0,40.0,2500.0,2001.0
6046,W-044-13,13527,CER,100000.0,40.0,2500.0,2001.0
6047,W-044-14,13528,,100000.0,40.0,2500.0,2001.0
6048,W-044-15,13528,,100000.0,40.0,2500.0,2001.0
6049,W-044-16,13529,LIC,100000.0,40.0,2500.0,2001.0
6050,W-044-17,2170,,100000.0,40.0,2500.0,2001.0
6051,W-044-18,13530,CHT,100000.0,40.0,2500.0,2001.0
6052,W-044-19,13531,,100000.0,40.0,2500.0,2001.0
6053,W-044-20,13532,CHT,100000.0,40.0,2500.0,2001.0
6054,W-044-21,13533,,100000.0,40.0,2500.0,2001.0
6055,W-044-22,8473,CHT,100000.0,40.0,2500.0,2001.0
6056,W-044-22,8473,CER,100000.0,40.0,2500.0,2001.0
6057,W-044-22,8473,LIC,100000.0,40.0,2500.0,2001.0
6058,W-044-23,13534,,100000.0,40.0,2500.0,2001.0
6059,W-044-24,6670,,100000.0,40.0,2500.0,2001.0
6060,W-044-25,13569,,100000.0,40.0,2500.0,2001.0
6061,W-044-26,12707,,100000.0,40.0,2500.0,2001.0
6062,W-044-27,13633,,100000.0,40.0,2500.0,2001.0
6063,W-044-28,16814,,100000.0,40.0,2500.0,2001.0
6064,W-044-29,13536,,100000.0,40.0,2500.0,2001.0
6065,W-044-30,8556,CER,100000.0,40.0,2500.0,2001.0
6066,W-044-31,1412,,100000.0,40.0,2500.0,2001.0
6067,W-044-32,13538,,100000.0,40.0,2500.0,2001.0
6068,W-044-33,3043,CHT,100000.0,40.0,2500.0,2001.0
6069,W-044-34,13540,,100000.0,40.0,2500.0,2001.0
6070,W-044-35,13541,LIC,100000.0,40.0,2500.0,2001.0
6071,W-044-36,242,CHT,100000.0,40.0,2500.0,2001.0
6072,W-044-37,13542,,100000.0,40.0,2500.0,2001.0
6073,W-044-38,4826,,100000.0,40.0,2500.0,2001.0
6074,W-044-39,4728,CHT,100000.0,40.0,2500.0,2001.0
6075,W-044-40,1,,100000.0,40.0,2500.0,2001.0
6076,W-045-01,13889,CHT,100000.0,40.0,2500.0,2001.0
6077,W-045-02,13692,CHT,100000.0,40.0,2500.0,2001.0
6078,W-045-02,13692,CER,100000.0,40.0,2500.0,2001.0
6079,W-045-03,13693,CHT,100000.0,40.0,2500.0,2001.0
6080,W-045-04,13694,,100000.0,40.0,2500.0,2001.0
6081,W-045-05,577,CER,100000.0,40.0,2500.0,2001.0
6082,W-045-06,13733,CER,100000.0,40.0,2500.0,2001.0
6083,W-045-06,13733,OTH,100000.0,40.0,2500.0,2001.0
6084,W-045-07,3087,,100000.0,40.0,2500.0,2001.0
6085,W-045-08,2076,CER,100000.0,40.0,2500.0,2001.0
6086,W-045-09,2076,,100000.0,40.0,2500.0,2001.0
6087,W-045-10,8416,,100000.0,40.0,2500.0,2001.0
6088,W-045-11,13734,,100000.0,40.0,2500.0,2001.0
6089,W-045-12,11983,,100000.0,40.0,2500.0,2001.0
6090,W-045-13,507,CHT,100000.0,40.0,2500.0,2001.0
6091,W-045-14,13735,CHT,100000.0,40.0,2500.0,2001.0
6092,W-045-15,13736,,100000.0,40.0,2500.0,2001.0
6093,W-045-16,13737,,100000.0,40.0,2500.0,2001.0
6094,W-045-17,300,CHT,100000.0,40.0,2500.0,2001.0
6095,W-045-18,13738,OTH,100000.0,40.0,2500.0,2001.0
6096,W-045-19,13739,,100000.0,40.0,2500.0,2001.0
6097,W-045-20,13740,CHT,100000.0,40.0,2500.0,2001.0
6098,W-045-21,13741,CHT,100000.0,40.0,2500.0,2001.0
6099,W-045-22,13742,CER,100000.0,40.0,2500.0,2001.0
6100,W-045-23,12625,CHT,100000.0,40.0,2500.0,2001.0
6101,W-045-24,13744,CHT,100000.0,40.0,2500.0,2001.0
6102,W-045-24,13744,LIC,100000.0,40.0,2500.0,2001.0
6103,W-045-25,13783,,100000.0,40.0,2500.0,2001.0
6104,W-045-26,13746,CHT,100000.0,40.0,2500.0,2001.0
6105,W-045-27,13747,,100000.0,40.0,2500.0,2001.0
6106,W-045-28,14107,,100000.0,40.0,2500.0,2001.0
6107,W-045-29,913,,100000.0,40.0,2500.0,2001.0
6108,W-045-30,13756,CER,100000.0,40.0,2500.0,2001.0
6109,W-045-31,13757,,100000.0,40.0,2500.0,2001.0
6110,W-045-32,13758,,100000.0,40.0,2500.0,2001.0
6111,W-045-33,13759,,100000.0,40.0,2500.0,2001.0
6112,W-045-34,13760,,100000.0,40.0,2500.0,2001.0
6113,W-045-35,265,CHT,100000.0,40.0,2500.0,2001.0
6114,W-045-36,2397,,100000.0,40.0,2500.0,2001.0
6115,W-045-37,13763,,100000.0,40.0,2500.0,2001.0
6116,W-045-38,426,CHT,100000.0,40.0,2500.0,2001.0
6117,W-045-39,2818,,100000.0,40.0,2500.0,2001.0
6118,W-045-40,1,,100000.0,40.0,2500.0,2001.0
6119,W-046-01,4254,LIC,100000.0,40.0,2500.0,2001.0
6120,W-046-02,4047,,100000.0,40.0,2500.0,2001.0
6121,W-046-03,13972,,100000.0,40.0,2500.0,2001.0
6122,W-046-04,13994,,100000.0,40.0,2500.0,2001.0
6123,W-046-05,2657,,100000.0,40.0,2500.0,2001.0
6124,W-046-06,477,CER,100000.0,40.0,2500.0,2001.0
6125,W-046-07,13976,,100000.0,40.0,2500.0,2001.0
6126,W-046-08,5033,,100000.0,40.0,2500.0,2001.0
6127,W-046-09,14375,,100000.0,40.0,2500.0,2001.0
6128,W-046-10,14375,,100000.0,40.0,2500.0,2001.0
6129,W-046-11,13995,LIC,100000.0,40.0,2500.0,2001.0
6130,W-046-12,13995,,100000.0,40.0,2500.0,2001.0
6131,W-046-13,1123,CHT,100000.0,40.0,2500.0,2001.0
6132,W-046-13,1123,LIC,100000.0,40.0,2500.0,2001.0
6133,W-046-14,1602,CHT,100000.0,40.0,2500.0,2001.0
6134,W-046-14,1602,LIC,100000.0,40.0,2500.0,2001.0
6135,W-046-15,758,,100000.0,40.0,2500.0,2001.0
6136,W-046-16,1,,100000.0,40.0,2500.0,2001.0
6137,W-046-17,13871,OTH,100000.0,40.0,2500.0,2001.0
6138,W-046-18,1072,CHT,100000.0,40.0,2500.0,2001.0
6139,W-046-19,3312,,100000.0,40.0,2500.0,2001.0
6140,W-046-20,3312,,100000.0,40.0,2500.0,2001.0
6141,W-046-21,356,,100000.0,40.0,2500.0,2001.0
6142,W-046-22,1330,,100000.0,40.0,2500.0,2001.0
6143,W-046-23,13988,,100000.0,40.0,2500.0,2001.0
6144,W-046-24,3513,CER,100000.0,40.0,2500.0,2001.0
6145,W-046-24,3513,LIC,100000.0,40.0,2500.0,2001.0
6146,W-046-25,8473,,100000.0,40.0,2500.0,2001.0
6147,W-046-26,9043,LIC,100000.0,40.0,2500.0,2001.0
6148,W-046-27,14008,,100000.0,40.0,2500.0,2001.0
6149,W-046-28,14011,CHT,100000.0,40.0,2500.0,2001.0
6150,W-046-29,14010,,100000.0,40.0,2500.0,2001.0
6151,W-046-30,14007,CHT,100000.0,40.0,2500.0,2001.0
6152,W-046-30,14007,LIC,100000.0,40.0,2500.0,2001.0
6153,W-046-31,4696,,100000.0,40.0,2500.0,2001.0
6154,W-046-32,13983,,100000.0,40.0,2500.0,2001.0
6155,W-046-33,13984,,100000.0,40.0,2500.0,2001.0
6156,W-046-34,13984,,100000.0,40.0,2500.0,2001.0
6157,W-046-35,7354,,100000.0,40.0,2500.0,2001.0
6158,W-046-36,13985,,100000.0,40.0,2500.0,2001.0
6159,W-046-37,13986,,100000.0,40.0,2500.0,2001.0
6160,W-046-38,13987,,100000.0,40.0,2500.0,2001.0
6161,W-046-39,4728,CHT,100000.0,40.0,2500.0,2001.0
6162,W-046-40,1,,100000.0,40.0,2500.0,2001.0
6163,W-047-01,7247,,100000.0,40.0,2500.0,2001.0
6164,W-047-02,14178,,100000.0,40.0,2500.0,2001.0
6165,W-047-03,14179,,100000.0,40.0,2500.0,2001.0
6166,W-047-04,1953,,100000.0,40.0,2500.0,2001.0
6167,W-047-05,2141,LIC,100000.0,40.0,2500.0,2001.0
6168,W-047-06,14180,,100000.0,40.0,2500.0,2001.0
6169,W-047-07,14099,CHT,100000.0,40.0,2500.0,2001.0
6170,W-047-08,1352,,100000.0,40.0,2500.0,2001.0
6171,W-047-09,5083,,100000.0,40.0,2500.0,2001.0
6172,W-047-10,667,,100000.0,40.0,2500.0,2001.0
6173,W-047-11,667,,100000.0,40.0,2500.0,2001.0
6174,W-047-12,7241,,100000.0,40.0,2500.0,2001.0
6175,W-047-13,6834,LIC,100000.0,40.0,2500.0,2001.0
6176,W-047-14,14124,,100000.0,40.0,2500.0,2001.0
6177,W-047-15,14182,,100000.0,40.0,2500.0,2001.0
6178,W-047-16,356,,100000.0,40.0,2500.0,2001.0
6179,W-047-17,14183,,100000.0,40.0,2500.0,2001.0
6180,W-047-18,14184,,100000.0,40.0,2500.0,2001.0
6181,W-047-19,14185,,100000.0,40.0,2500.0,2001.0
6182,W-047-20,14186,CHT,100000.0,40.0,2500.0,2001.0
6183,W-047-21,14187,,100000.0,40.0,2500.0,2001.0
6184,W-047-22,8970,CER,100000.0,40.0,2500.0,2001.0
6185,W-047-22,8970,LIC,100000.0,40.0,2500.0,2001.0
6186,W-047-23,14188,CHT,100000.0,40.0,2500.0,2001.0
6187,W-047-24,7344,,100000.0,40.0,2500.0,2001.0
6188,W-047-25,14123,,100000.0,40.0,2500.0,2001.0
6189,W-047-26,14123,,100000.0,40.0,2500.0,2001.0
6190,W-047-27,14190,LIC,100000.0,40.0,2500.0,2001.0
6191,W-047-28,14191,LIC,100000.0,40.0,2500.0,2001.0
6192,W-047-29,3641,CHT,100000.0,40.0,2500.0,2001.0
6193,W-047-30,14192,,100000.0,40.0,2500.0,2001.0
6194,W-047-31,14193,,100000.0,40.0,2500.0,2001.0
6195,W-047-32,522,CHT,100000.0,40.0,2500.0,2001.0
6196,W-047-33,15050,,100000.0,40.0,2500.0,2001.0
6197,W-047-34,2116,CHT,100000.0,40.0,2500.0,2001.0
6198,W-047-35,8307,LIC,100000.0,40.0,2500.0,2001.0
6199,W-047-35,8307,OTH,100000.0,40.0,2500.0,2001.0
6200,W-047-36,13768,,100000.0,40.0,2500.0,2001.0
6201,W-047-37,14196,,100000.0,40.0,2500.0,2001.0
6202,W-047-38,14197,,100000.0,40.0,2500.0,2001.0
6203,W-047-39,14198,,100000.0,40.0,2500.0,2001.0
6204,W-047-40,1,,100000.0,40.0,2500.0,2001.0
6205,W-049-01,9361,,100000.0,40.0,2500.0,2002.0
6206,W-049-02,8163,CHT,100000.0,40.0,2500.0,2002.0
6207,W-049-03,8467,,100000.0,40.0,2500.0,2002.0
6208,W-049-04,3164,,100000.0,40.0,2500.0,2002.0
6209,W-049-05,356,CHT,100000.0,40.0,2500.0,2002.0
6210,W-049-06,364,,100000.0,40.0,2500.0,2002.0
6211,W-049-07,14654,,100000.0,40.0,2500.0,2002.0
6212,W-049-08,14655,CHT,100000.0,40.0,2500.0,2002.0
6213,W-049-09,8468,,100000.0,40.0,2500.0,2002.0
6214,W-049-10,4842,,100000.0,40.0,2500.0,2002.0
6215,W-049-11,14656,,100000.0,40.0,2500.0,2002.0
6216,W-049-12,14657,,100000.0,40.0,2500.0,2002.0
6217,W-049-13,5078,CHT,100000.0,40.0,2500.0,2002.0
6218,W-049-14,14177,,100000.0,40.0,2500.0,2002.0
6219,W-049-15,3528,CHT,100000.0,40.0,2500.0,2002.0
6220,W-049-16,3528,,100000.0,40.0,2500.0,2002.0
6221,W-049-17,5881,,100000.0,40.0,2500.0,2002.0
6222,W-049-18,5062,,100000.0,40.0,2500.0,2002.0
6223,W-049-19,3555,,100000.0,40.0,2500.0,2002.0
6224,W-049-20,3124,,100000.0,40.0,2500.0,2002.0
6225,W-049-21,1100,,100000.0,40.0,2500.0,2002.0
6226,W-049-22,14659,,100000.0,40.0,2500.0,2002.0
6227,W-049-23,12487,,100000.0,40.0,2500.0,2002.0
6228,W-049-24,14660,LIC,100000.0,40.0,2500.0,2002.0
6229,W-049-25,14483,,100000.0,40.0,2500.0,2002.0
6230,W-049-26,4539,,100000.0,40.0,2500.0,2002.0
6231,W-049-27,4539,,100000.0,40.0,2500.0,2002.0
6232,W-049-28,4539,,100000.0,40.0,2500.0,2002.0
6233,W-049-29,13633,,100000.0,40.0,2500.0,2002.0
6234,W-049-30,8465,,100000.0,40.0,2500.0,2002.0
6235,W-049-31,3043,,100000.0,40.0,2500.0,2002.0
6236,W-049-32,9168,,100000.0,40.0,2500.0,2002.0
6237,W-049-33,268,,100000.0,40.0,2500.0,2002.0
6238,W-049-34,3678,,100000.0,40.0,2500.0,2002.0
6239,W-049-35,7762,,100000.0,40.0,2500.0,2002.0
6240,W-049-36,5333,,100000.0,40.0,2500.0,2002.0
6241,W-049-37,160,CHT,100000.0,40.0,2500.0,2002.0
6242,W-049-38,522,,100000.0,40.0,2500.0,2002.0
6243,W-049-39,14664,,100000.0,40.0,2500.0,2002.0
6244,W-049-40,1,,100000.0,40.0,2500.0,2002.0
6245,W-050-01,14819,CER,100000.0,40.0,2500.0,2002.0
6246,W-050-02,7359,,100000.0,40.0,2500.0,2002.0
6247,W-050-03,9348,,100000.0,40.0,2500.0,2002.0
6248,W-050-04,14820,,100000.0,40.0,2500.0,2002.0
6249,W-050-05,5532,,100000.0,40.0,2500.0,2002.0
6250,W-050-06,14823,CHT,100000.0,40.0,2500.0,2002.0
6251,W-050-07,14204,,100000.0,40.0,2500.0,2002.0
6252,W-050-08,6916,,100000.0,40.0,2500.0,2002.0
6253,W-050-09,7281,CHT,100000.0,40.0,2500.0,2002.0
6254,W-050-10,14824,CHT,100000.0,40.0,2500.0,2002.0
6255,W-050-11,5122,CER,100000.0,40.0,2500.0,2002.0
6256,W-050-12,12345,CER,100000.0,40.0,2500.0,2002.0
6257,W-050-12,12345,LIC,100000.0,40.0,2500.0,2002.0
6258,W-050-13,5033,LIC,100000.0,40.0,2500.0,2002.0
6259,W-050-14,14687,,100000.0,40.0,2500.0,2002.0
6260,W-050-15,7463,,100000.0,40.0,2500.0,2002.0
6261,W-050-16,10096,,100000.0,40.0,2500.0,2002.0
6262,W-050-17,4248,,100000.0,40.0,2500.0,2002.0
6263,W-050-18,8467,CHT,100000.0,40.0,2500.0,2002.0
6264,W-050-19,5075,CHT,100000.0,40.0,2500.0,2002.0
6265,W-050-20,5078,,100000.0,40.0,2500.0,2002.0
6266,W-050-21,3135,CER,100000.0,40.0,2500.0,2002.0
6267,W-050-22,4188,,100000.0,40.0,2500.0,2002.0
6268,W-050-23,7531,LIC,100000.0,40.0,2500.0,2002.0
6269,W-050-24,14826,,100000.0,40.0,2500.0,2002.0
6270,W-050-25,14837,OTH,100000.0,40.0,2500.0,2002.0
6271,W-050-26,14838,,100000.0,40.0,2500.0,2002.0
6272,W-050-27,14829,,100000.0,40.0,2500.0,2002.0
6273,W-050-28,5885,,100000.0,40.0,2500.0,2002.0
6274,W-050-29,4596,,100000.0,40.0,2500.0,2002.0
6275,W-050-30,14835,,100000.0,40.0,2500.0,2002.0
6276,W-050-31,14834,,100000.0,40.0,2500.0,2002.0
6277,W-050-32,3761,LIC,100000.0,40.0,2500.0,2002.0
6278,W-050-33,14839,,100000.0,40.0,2500.0,2002.0
6279,W-050-34,14831,,100000.0,40.0,2500.0,2002.0
6280,W-050-35,14840,,100000.0,40.0,2500.0,2002.0
6281,W-050-36,12525,LIC,100000.0,40.0,2500.0,2002.0
6282,W-050-36,12525,CER,100000.0,40.0,2500.0,2002.0
6283,W-050-37,14841,,100000.0,40.0,2500.0,2002.0
6284,W-050-38,8340,LIC,100000.0,40.0,2500.0,2002.0
6285,W-050-39,2397,,100000.0,40.0,2500.0,2002.0
6286,W-050-40,1,,100000.0,40.0,2500.0,2002.0
6287,W-051-01,11490,,100000.0,40.0,2500.0,2002.0
6288,W-051-02,12669,,100000.0,40.0,2500.0,2002.0
6289,W-051-03,12668,,100000.0,40.0,2500.0,2002.0
6290,W-051-04,8301,,100000.0,40.0,2500.0,2002.0
6291,W-051-05,15083,,100000.0,40.0,2500.0,2002.0
6292,W-051-06,63,,100000.0,40.0,2500.0,2002.0
6293,W-051-07,8485,,100000.0,40.0,2500.0,2002.0
6294,W-051-08,15084,,100000.0,40.0,2500.0,2002.0
6295,W-051-09,16633,,100000.0,40.0,2500.0,2002.0
6296,W-051-10,15085,,100000.0,40.0,2500.0,2002.0
6297,W-051-11,352,,100000.0,40.0,2500.0,2002.0
6298,W-051-12,15086,CHT,100000.0,40.0,2500.0,2002.0
6299,W-051-13,3164,,100000.0,40.0,2500.0,2002.0
6300,W-051-14,3164,,100000.0,40.0,2500.0,2002.0
6301,W-051-15,459,,100000.0,40.0,2500.0,2002.0
6302,W-051-16,4530,CHT,100000.0,40.0,2500.0,2002.0
6303,W-051-17,9162,,100000.0,40.0,2500.0,2002.0
6304,W-051-18,8422,,100000.0,40.0,2500.0,2002.0
6305,W-051-19,1072,,100000.0,40.0,2500.0,2002.0
6306,W-051-20,13833,,100000.0,40.0,2500.0,2002.0
6307,W-051-21,14754,CHT,100000.0,40.0,2500.0,2002.0
6308,W-051-22,5027,OTH,100000.0,40.0,2500.0,2002.0
6309,W-051-23,1191,CHT,100000.0,40.0,2500.0,2002.0
6310,W-051-24,268,CHT,100000.0,40.0,2500.0,2002.0
6311,W-051-25,15485,,100000.0,40.0,2500.0,2002.0
6312,W-051-26,6336,CHT,100000.0,40.0,2500.0,2002.0
6313,W-051-27,9202,,100000.0,40.0,2500.0,2002.0
6314,W-051-28,1875,,100000.0,40.0,2500.0,2002.0
6315,W-051-29,9325,,100000.0,40.0,2500.0,2002.0
6316,W-051-30,7474,,100000.0,40.0,2500.0,2002.0
6317,W-051-31,14959,,100000.0,40.0,2500.0,2002.0
6318,W-051-32,15103,,100000.0,40.0,2500.0,2002.0
